movie_id,actor_id,character
84087,17756,Mr. George Kahley
84087,20126,Mrs. Sarah Keats
44399,10922,Juan
44399,30289,Carmen Espinosa
44399,33741,Dona Sol
44399,130706,Senora Augustias
44399,5401,Manolo de Palma
44399,30686,Garabato
44399,104199,Encarnacion
236820,40181,Narrator (voice)
236820,1757301,Récitant / Narrator (French version) (voice)
29451,30211,Daniel Webster
29451,19020,Mr. Scratch
29451,8515,Ma Stone
29451,103781,Belle
29451,30234,Squire Slossum
29451,4119,Miser Stevens
29451,33278,Justice Hawthorne
11360,32437,Timothy Q. Mouse (voice)
11360,2530995,Casey Jr. (voice)
11360,67290,Elephant Matriarch / Mrs. Jumbo (voice)
11360,114955,Prissy the Elephant (voice)
11360,193820,Catty the Elephant (voice)
11360,3203000,Giddy the Elephant (voice)
11360,9084,The Ringmaster (voice)
43792,237562,Marilyn Marsh
43792,87685,Dixie Donegan Crane
43792,14868,Edward 'Eddie' Crane
43792,17753,Judge Murdock
43792,103671,Buddy Crawford
43792,105636,Joe 'Red' Willet
43792,129548,Lull
51024,2106,Mickey Mouse
51024,5462,Pluto
236807,167922,Narrator (voice)
236807,120734,Foreman (uncredited)
236807,130375,First Job Applicant (uncredited)
236807,34084,Psychologist (uncredited)
236802,167922,Narrator (voice)
236802,148527,Nurse (uncredited)
236802,31770,Mrs. Schulte (uncredited)
236802,9287,Schulte Child (uncredited)
236802,1363178,Window Shopper (uncredited)
236802,130375,Engineer (uncredited)
236802,95311,Lighthouse Keeper (uncredited)
43798,10538,"Emma, Lady Hamilton"
43798,3359,Lord Horatio Nelson
43798,8240,Sir William Hamilton
43798,7381,Mrs. Cadogan-Lyon
43798,3366,Lady Francis Nelson
43798,51310,Captain Hardy
43798,93897,Mary Smith
131766,7124,Jeff Young
131766,8252,Al Ludlow
131766,14565,Tom Cassidy
131766,41755,Capt. Mercer
131766,79245,Sally Vaughn
131766,33774,Carolyn Bartlett
131766,11502,'Sandbags' Riley
15,40,Charles Foster Kane
15,7664,Jedediah Leland
15,11029,Susan Alexander Kane
15,14518,Jim W. Gettys
15,11028,Walter Parks Thatcher
15,11025,Mary Kane
15,11033,Raymond
38914,19406,Joe Pendleton
38914,11494,Bette Logan
38914,4113,Mr. Jordan
38914,85358,Julia Farnsworth
38914,2437,Messenger 7013
38914,30537,Max Corkle
38914,35194,Tony Abbott
3087,5788,George M. Cohan
3087,30269,Mary
3087,19020,Jerry Cohan
3087,30270,Sam Harris
3087,30271,Fay Templeton
3087,30272,Dietz
3087,30273,Nellie Cohan
41495,18803,Jeff Hartnett
41495,82216,Johnny Eager
41495,29623,Lisbeth 'Liz' Bard
41495,30211,John Benson Farrell
41495,22091,Jimmy Courtney
41495,126678,Garnet
41495,29315,Mae Blythe Edwarnowsky
27367,93805,Mrs. Miniver
27367,7663,Carol Beldon
27367,12308,Clem Miniver
27367,14299,Lady Beldon
27367,5832,Foley
27367,7666,Mr. Ballard
27367,103340,Vin Miniver
110628,10922,Clive Briggs
110628,3360,Prudence Cathaway
110628,3383,"""Monty"" Montague"
110628,81934,General Cathaway
110628,3363,Ramsbottom
110628,3366,Iris Cathaway
110628,105007,Dr. Roger Cathaway
109933,33741,Sally Elliott
109933,30290,Paul Dresser
109933,100589,Fred Haviland
109933,33229,Mae Collins
109933,30537,Pat Hawley
109933,40178,Wiley
109933,13819,Col. Truckee
29882,10922,Jamie Waring
29882,70035,Lady Margaret Denby
29882,80726,Captain Henry Morgan
29882,3383,Tommy Blue
29882,3361,Captain Billy Leech
29882,5401,Wogan
29882,30417,Lord Denby
56143,4958,Narrator (voice)
56143,8515,Narrator (voice)
56143,8841,Main Narrator (voice) (uncredited)
56143,20370,Narrator (voice) (uncredited)
93331,4037996,Self
23336,19020,Self - Narrator (voice)
23336,89988,Self - German paratrooper (archive footage)
19140,4068,Henry Louis 'Lou' Gehrig
19140,7663,Eleanor Twitchell
19140,88960,Babe Ruth
19140,4302,Sam Blake
19140,64212,Hank Hanneman
19140,99750,Christina 'Mom' Gehrig
19140,31209,Henry 'Pop' Gehrig
32847,3380,Charlotte Vale
32847,4112,Jeremiah 'Jerry' Duvaux Durrance
32847,4113,Dr. Jaquith
32847,3366,Mrs. Henry Vale
32847,14870,June Vale
32847,29127,Elliot Livingston
32847,139926,Lisa Vale
13485,24937,Jim Hardy
13485,30181,Ted Hanover
13485,87545,Linda Mason
13485,131001,Lila Dixon
13485,77114,Danny Reed
13485,89101,Mamie
13485,30530,Gus
33600,78077,Donald Duck (voice) (uncredited)
33600,31771,Nazi (voice) (uncredited)
236836,2529735,"Himself - Captain, U.S. Army Air Forces"
236836,18802,Narrator (voice)
236836,2776,University of Texas Classmate (uncredited)
236836,89530,Wheless' Air Force Buddy (uncredited)
236836,86003,Wheless' Neighbor (uncredited)
236836,1040012,Radio Announcer (uncredited)
236836,30112,Cal (uncredited)
63617,14027,Loxi Claiborne
63617,7124,Stephen Tolliver
63617,4165,Captain Jack Stuart
63617,2669,King Cutler
63617,40202,Dan Cutler
63617,102064,Captain Phillip Philpott
63617,30124,Drusilla Alston
21735,11493,Philip Armstrong Scott
21735,3359,"Johnnie, the Trapper"
21735,2669,Andy Brock
21735,88935,Peter
21735,96994,Lieutenant Hirth
21735,115376,Lieutenant Kuhnecke
21735,1003178,Kommandant Bernsdorff
20640,12147,Sam Craig
20640,6598,Tess Harding
20640,20366,Ellen Whitcomb
20640,5832,Clayton
20640,30279,William J. Harding
20640,79246,Pinkie Peters
20640,103922,Flo Peters
68440,2092,Kurt Müller
68440,3380,Sara Müller
68440,30226,Marte Brankovic
68440,11028,Teck Brankovic
68440,83260,Fanny Farrelly
68440,17755,Anise
68440,118022,David Farrelly
80616,11169,Benjamin Dingle
80616,30210,Constance Milligan
80616,20501,Joe Carter
80616,14976,Charles J. Pendergast
80616,30303,FBI Agent Evans
80616,34610,FBI Agent Pike
80616,96257,FBI Agent Harding
43516,39554,Bernadette
43516,14659,Antoine Nicolau
43516,30527,Father Peyramale
43516,1905,Prosecutor Vital Dutour
43516,5248,Dr. Dozous
43516,3366,Sister Marie Therese Vauzous
43516,7641,Louise Soubirous
27854,54905,Pilar
27854,4068,Robert Jordan
27854,4111,Maria
27854,30719,Pablo
27854,99171,Agustín (as Arturo de Cordova)
27854,14533,Anselmo
27854,121318,Rafael
15855,78847,Anatole Garron
15855,78848,Christine Dubois
15855,4113,Erique Claudin
15855,78849,Raoul D'Aubert
15855,78850,Signor Ferretti
15855,940327,Biancarolli
15855,89999,Amiot
289,4110,Rick Blaine
289,4111,Ilsa Lund
289,4112,Victor Laszlo
289,4113,Captain Louis Renault
289,3001,Major Heinrich Strasser
289,4114,Signor Ferrari
289,2094,Ugarte
93335,1341764,Self (archive footage)
93335,1116399,Self (archive footage)
93335,10279,Self (archive footage)
93335,2254837,Self (archive footage)
93335,1330124,Self (archive footage)
93335,2254838,Self (archive footage) (uncredited)
93335,2254839,Self (archive footage) (uncredited)
100605,19020,Uncle Sam 'U.S.'
100605,11502,Mr. 'C'
100605,13578,Ghost of US sailor killed at Pearl Harbor
100605,14664,World War I Ghost Soldier
100605,9087,Single Voice of the Dead Servicemen (voice)
100605,10807,Narrator (voice)
100605,95014,Shinto Priest (uncredited)
15807,2673,Pilot
15807,70985,Co-Pilot
15807,11128,Bombardier
15807,15978,Navigator
15807,30212,Crew Chief
15807,30272,Asst. Crew Chief
15807,129502,Radio Operator Peterson
43517,103366,Jerry Jones
43517,30269,Eileen Dibble
43517,30272,Maxie Twardofsky
43517,8729,Sergeant McGee
43517,90380,Eddie Dibble
43517,14515,Mrs. Davidson
43517,13963,Rose Dibble
31770,94928,Trudy Evans
31770,70820,Johnny Cornell
31770,14028,Dan Daley
31770,104199,Bernice Croft
31770,80726,Sam Weaver
31770,41255,Beulah Clancy
31770,4303,Sharkey
236865,135393,Ted Barry
236865,1287819,Joy
236865,30184,Mr. Frisbie
236865,30847,Ludwig van Beethoven
236865,13821,Niccolò Paganini (uncredited)
236865,1379418,Official Recorder (uncredited)
236865,148419,(uncredited)
45220,10921,Albert Lory
45220,70035,Louise Martin
45220,3361,George Lambert
45220,37884,Major Erich von Keller
45220,51764,Paul Martin
45220,2929,Mrs. Emma Lory
45220,105007,Professor Sorel
74012,10922,Lt. Ward Stewart
74012,10606,Jean Hewlett
74012,13578,Lt. Cdr. Dewey Connors
74012,30537,Chief Mike 'Mac' McDonnell
74012,14299,Grandmother
74012,4073,Brownie
74012,120781,Oliver Cromwell Jones
48993,1937,Homer Macauley
48993,9067,Willie Grogan
48993,82860,Tom Spangler
48993,1215925,Diana Steed
48993,20366,Mrs. Macauley
48993,14518,Mr. Macauley
48993,37446,Marcus Macauley
33039,8725,Princess Maria
33039,7125,Eddie O'Rourke
33039,11169,Uncle Holman
33039,2672,Dave Campbell
33039,20391,Jean Campbell
33039,11502,Supreme Court Judge
33039,3366,Miss Haskell
17661,24937,Father Chuck O'Malley
17661,13820,Father Fitzgibbon
17661,74875,Father Timothy O'Dowd
17661,120265,Ted Haines Jr.
17661,30234,Ted Haines Snr.
17661,14977,Carol James
17661,14975,Mr. Belknap
13528,4111,Paula Alquist
13528,29519,Gregory Anton
13528,7664,Brian Cameron
13528,14299,Bessie Thwaites
13528,14730,Nancy Oliver
13528,74622,Elizabeth Tompkins
13528,100049,Maestro Guardi
52362,97777,Ma Mott
52362,2638,Ernie Mott
52362,13820,Henry Twite
52362,39800,Ada Brantline
52362,2021,Aggie Hunter
52362,11028,Jim Mordinoy
52362,64212,Lew Tate
84084,40529,Woodrow Wilson
84084,30226,Edith Bolling Galt
84084,3383,Joseph Tumulty
84084,67761,Ellen Wilson
84084,99461,Senator Henry Cabot Lodge
84084,11169,Professor Henry Holmes
84084,1905,William Gibbs McAdoo
1939,13578,Det. Lt. Mark McPherson
1939,20124,Laura Hunt
1939,20125,Waldo Lydecker
1939,1905,Shelby Carpenter
1939,3362,Ann Treadwell
1939,3346,Laura's Maid Bessie Clary (uncredited)
1939,148861,Newsboy (uncredited)
86120,29519,Narrator (French version)
86120,82216,Narrator
86120,1027011,Himself
86120,1027012,Himself (as Jocko)
86120,1027013,Himself (as Dixie)
101586,18805,Narrator (voice)
42401,30155,Mrs. Anne Hilton
42401,39554,Jane Deborah Hilton
42401,7664,Lieutenant Tony Willett
42401,95624,Bridget 'Brig' Hilton
42401,93123,Colonel William G. Smollett
42401,17753,Clergyman
42401,12499,Corporal William G. 'Bill' Smollett II
21622,33741,Rusty Parker / Maribelle Hicks (flashback sequence)
21622,13294,Danny McGuire
21622,105505,Noel Wheaton
21622,40178,Genius
21622,130187,Herself
21622,94071,"Maurine, Rusty's blonde friend / rival"
21622,860,Cornelia 'Stonewall' Jackson
40144,1000832,Tom (voice) (uncredited)
180505,89524,Joe Fingers
180505,84659,Kim Karol / Sally
180505,40459,Rusty aka 'Handsome'
180505,34726,Chaplain aka 'Padre'
180505,120309,Chicago
180505,1263061,Florida
180505,117036,U.S.O. Show Emcee (uncredited)
18770,37446,Ted Lawson
18770,12499,David Thatcher
18770,12147,Lt. Col. Jimmy Doolittle
18770,1029118,Dean Davenport
18770,96850,Charles McClure
18770,1029119,Bob Clever
18770,85042,Ellen Lawson
28580,7124,Don Birnam
28580,20391,Helen St. James
28580,101490,Wick Birnam
28580,79247,Nat the Bartender
28580,79248,Gloria
28580,17759,'Bim' Nolan
28580,34469,Mrs. Deveridge
30177,131618,Johnny Nolan
30177,24815,Katie Nolan
30177,13568,Aunt Sissy
30177,19411,Officer McShane
30177,30537,McGarrity
30177,549612,Neeley Nolan
30177,34210,Francie Nolan
3309,31550,Mildred Pierce
3309,2672,Wally Fay
3309,31551,Monte Beragon
3309,860,Ida Corwin
3309,31844,Veda Pierce Forrester
3309,30303,Albert 'Bert' Pierce
3309,5740,Maggie Biederhof
17641,7641,Mrs. Araminty Brown
17641,1937,Michael 'Mi' Taylor
17641,8841,Mr. Herbert Brown
17641,3635,Velvet Brown
17641,14730,Edwina Brown
17641,1020650,Donald Brown
17641,1011213,Malvolia 'Mally' Brown
75888,5788,Nick Condon
75888,528,Iris Hilliard
75888,14975,Arthur Bickett
75888,35194,Premier Gilchi Tanaka
75888,3243,Col Hideki Tojo
75888,35849,Ollie Miller
75888,30273,Edith Miller
131764,3360,Dona St. Columb
131764,99171,Jean Benoit Aubrey
131764,8727,Lord Rockingham
131764,3363,Lord Godolphin
131764,30228,William
131764,47178,Harry St. Columb
131764,50090,Edmond (as Harald Ramond)
16559,80620,Dorian Gray
16559,3361,Lord Henry Wotton
16559,17752,Gladys Hallward
16559,14730,Sibyl Vane
16559,4353,David Stone
16559,80621,Basil Hallward
16559,100074,James Vane
17645,20124,Ellen Berent Harland
17645,35320,Richard Harland
17645,82170,Ruth Berent
17645,1905,Russell Quinton
17645,48960,Mrs. Berent
17645,14518,Glen Robie
17645,30234,Dr. Saunders
49011,20502,Commentator
49011,104943,Commentator
49011,14574,Commentator
49011,14501,Commentator
49011,120575,Self
49011,1566208,Self (archive footage)
49011,4786,Commentator
240400,1040012,Narrator (voice)
4174,4111,Dr. Constance Petersen
4174,8487,John Ballantine
4174,35193,Dr. Alexander Brulov
4174,2642,Dr. Murchison
4174,10160,Mary Carmichael
4174,35194,Dr. Fleurot
4174,2698,Mr. Garmes
17889,4347,Clarence Doolittle
17889,82407,Susan Abbott
17889,13294,Joseph Brady
17889,129512,Himself
17889,923,Donald Martin
17889,34516,Girl from Brooklyn
17889,129549,Police Sergeant
27686,82170,Margy Frake
27686,13578,Pat Gilbert
27686,152713,Wayne Frake
27686,41748,Emily Edwards
27686,83474,Abel Frake
27686,20366,Melissa Frake
27686,14968,Hippenstahl
40164,31771,Spike (voice) (uncredited)
40164,13620,Tom (voice) (uncredited)
240390,167922,Narrator (voice)
240390,120046,Head Keeper (uncredited)
240390,101232,Hector Chevigny (uncredited)
240390,1045763,Keeper Hosing Down Patient (uncredited)
240390,29124,Dr. Philippe Pinel (uncredited)
150604,30686,Nick Catapoli
150604,118022,Hitchhiker
150604,117034,Rosa Catapoli
150604,9110,Middle Cowboy
150604,83988,Maria Santos
150604,228942,Left Cowboy
150604,16004,Jose Santos
32430,24937,Father Chuck O'Malley
32430,4111,Sister Mary Benedict
32430,7666,Horace P. Bogardus
32430,87697,Joe Gallagher
32430,30214,Sister Michael
32430,13999,Patsy Gallagher
32430,80650,Mary Gallagher
34127,70668,Edwin Dingle / Buzzy Bellew
34127,13579,Ellen Shanley
34127,77675,Midge Mallon
34127,118022,Monte Rossen
34127,94110,Schmidt
34127,30005,Chimp
34127,32437,Torso
42295,14659,Bill Dietrich
42295,19411,Agent George A. Briggs
42295,93902,Elsa Gebhardt
42295,30234,Charles Ogden Roper
42295,2642,Col. Hammersohn
42295,127679,Johanna Schmidt
42295,83479,Walker
205685,1188120,Marie-Louise Fleury
205685,5039,Director Rüegg
205685,46764,Anna Rüegg
205685,23527,Heidi Rüegg
205685,228352,Bänninger
205685,22344,Päuli
205685,93456,Robert Scheibli
887,13576,Al Stephenson
887,13580,Homer Parrish
887,10001,Drug Store customer (uncredited)
887,13578,Fred Derry
887,7663,Peggy Stephenson
887,13577,Milly Stephenson
887,10023,Wilma Cameron
54568,8725,Miss Josephine 'Jody' Norris
54568,95313,Gregory Pierson / Bart Cosgrove
54568,93896,Corinne Piersen
54568,9926,Lord Desham
54568,101490,Alex Piersen
54568,34287,Mac Tilton
54568,150946,Liz Lorimer
56135,10606,Sophie MacDonald
56135,10922,Larry Darrell
56135,20124,Isabel Bradley
56135,70820,Gray Maturin
56135,20125,Elliott Templeton
56135,2435,W. Somerset Maugham
56135,83260,Louisa Bradley
43471,77158,Anna Owens
43471,35321,King Mongkut
43471,30289,Tuptim
43471,5248,Kralahome
43471,25173,Lady Thiang
43471,121318,Alak
43471,25175,Sir Edward
19049,8487,"Ezra ""Penny"" Baxter"
19049,20391,Orry Baxter
19049,70036,Jody Baxter
19049,14001,Buck Forrester
19049,136895,Pa Forrester
19049,78791,Ma Forrester
19049,7666,Mr. Boyles
240417,1208,Narrator
31206,34316,Al Jolson
31206,11494,Julie Benson
31206,21510,Steve Martin
31206,34287,Tom Baron
31206,34405,Cantor Yoelson
31206,125847,Asa Yoelson
31206,85486,Mrs. Yoelson
28907,9066,Susan Bradley
28907,85437,Ned Trent
28907,9068,Chris Maule
28907,14730,Em
28907,33004,Judge Sam Purvis
28907,129548,Alma from Ohio
28907,550529,Terry O'Halloran
240410,1040012,Narrator (voice)
240406,1673818,Davy Allen
240406,11502,Squire Jim Kirby
240406,3346,Mrs. Allen
240406,8519,Mr. Thornycroft
240406,116494,Sheriff Kelly
240406,120716,Narrator (voice) (uncredited)
240406,1250223,Townsman at Meeting (uncredited)
19072,35321,Charles Condomine
19072,19022,Ruth Condomine
19072,87858,Elvira Condomine
19072,11127,Madame Arcati
19072,54035,Dr. George Bradman
19072,12728,Violet Bradman
19072,87859,Edith
182756,3609,Robert Wilson
182756,20141,Catherine Wilson
182756,5826,Dizzy Clayton
182756,100784,Elena
182756,9926,Richard
182756,10222,Soldier
182756,600689,Elliott Mason
43495,2091,Nicholas Cunningham
43495,100784,Francesca Cunningham
43495,14503,Dr. Larsen
43495,91361,Peter Gay
43495,30930,Maxwell Leyden
43495,936928,Susan Brook
43495,119342,Dr. Kendall
41206,29522,Anthony John
41206,93902,Brita
41206,8254,Bill Friend
41206,7632,Pat Kroll
41206,14518,Victor Donlan
41206,125807,Max Lasker
41206,13297,Al Cooley
11881,22600,Kris Kringle
11881,70035,Doris Walker
11881,70820,Fred Gailey
11881,2769,Susan Walker
11881,14975,Granville Sawyer
11881,10928,Julian Shellhammer
11881,1193327,Alfred (uncredited)
43466,85848,Katrin Holstrom
43466,7664,Glenn Morley
43466,97777,Agatha Morley
43466,30527,Joseph Clancy
43466,29599,Virginia Thatcher
43466,82835,Adolph Petree
43466,11502,Dr. Matthew Sulven
33667,10607,Anne Dettrey
33667,8487,Philip Schuyler Green
33667,24815,Kathy Lacy
33667,81970,Dave Goldman
33667,7641,Mrs. Green
33667,41255,Elaine Wales
33667,2755,John Minify
14320,11859,Pip
14320,2924,Estella
14320,1296266,Young Pip
14320,14500,Young Estella
14320,8239,Joe Gargery
14320,93900,Mr. Jaggers
14320,10027,Abel Magwitch
16391,20141,Sister Clodagh
16391,91617,Mr. Dean
16391,30126,Sister Philippa
16391,99905,Sister Ruth
16391,71784,The Young General
16391,14500,Kanchi
16391,101514,Sister Honey
149245,51764,Narrator
149245,16421,Narrator
240435,4634509,Narrator
17487,81970,Charley Davis
17487,27932,Peg Born
17487,81971,Alice
17487,7641,Anna Davis
17487,16412,Quinn
17487,15705,Shorty Polaski
17487,8633,Roberts
106825,64838,Mother
106825,82129,Father
106825,20144,Iris
106825,85901,Mikie
106825,88570,Bessie
106825,78304,Bob Clarkman
106825,7381,Grandmother McKinley
13850,535025,Uncle Remus / Br'er Fox (Voice)
13850,11026,Sally
13850,50997,Johnny
13850,137831,Ginny
13850,83260,Grandmother
13850,11498,Aunt Tempy
13850,129680,John (as Eric Rolf)
88768,33923,Tweetie / Thomas (voice) (uncredited)
88768,153265,Woman (voice) (uncredited)
240429,167922,Narrator (voice)
240429,88461,Miss Turlock (uncredited)
240429,217773,'Irish' the Spitball Shooter (uncredited)
240429,2052357,Skinny (uncredited)
19490,2638,Dudley
19490,85848,Julia Brougham
19490,14261,Henry Brougham
19490,93123,Professor Wutheridge
19490,30537,Sylvester
19490,3366,Mrs. Hamilton
19490,2926,Matilda
108994,29623,Marianne Patourel
108994,18803,Timothy Haslam
108994,17752,Marguerite Patourel
108994,98506,William Ozanne
108994,9067,Dr. Edmond Ozanne
108994,22600,Octavius Patourel
108994,14299,Mother Superior
27437,2638,Richard Nugent
27437,13577,Judge Margaret Turner
27437,95624,Susan Turner
27437,83452,Tommy Chamberlain
27437,14518,Dr. Matt Beemish
27437,11502,Judge Thaddeus Turner
27437,118309,Jerry White
23383,3359,Hamlet - Prince of Denmark / Voice of Ghost
23383,14500,Ophelia - His Daughter
23383,3673,Francisco
23383,56875,Bernardo
23383,14371,Marcellus
23383,93163,Sea Captain
23383,12000,First Player
3090,19020,Howard
3090,6593,American in Tampico in White Suit (uncredited)
3090,4110,Fred C. Dobbs
3090,14517,Bob Curtin
3090,30303,James Cody
3090,14451,Pat McCormick
3090,30304,Gold Hat
62000,20391,Belinda McDonald
62000,2007,Dr. Robert Richardson
62000,30527,Black MacDonald
62000,11025,Aggie MacDonald
62000,37448,Locky McCormick
62000,20418,Stella McCormick
62000,81188,Mrs. Poggety
11016,14965,Gaye Dawn
11016,4110,Frank McCloud
11016,13566,Johnny Rocco
11016,7570,Nora Temple
11016,18646,Richard 'Curly' Hoff
11016,17753,James Temple
11016,86003,Edward 'Toots' Bass
19542,68422,Victoria Page
19542,88935,Boris Lermontov
19542,38037,Julian Craster
19542,88937,Grischa Ljubov
19542,81463,Ivan Boleslawsky
19542,29137,Sergei Ratov
19542,56875,Livy
20482,13820,Lt. Dan Muldoon
20482,44846,Frank Niles
20482,86168,Ruth Morrison
20482,9108,Jimmy Halloran
20482,14658,Captain Donahue
20482,2097,Willy Garzah
20482,40194,Dr. Lawrence Stoneman
43443,4111,Joan of Arc
43443,93900,"Pierre Cauchon, Count-Bishop of Beauvais"
43443,30686,"John, Count of Luxembourg, Joan's Captor"
43443,4303,La Hire
43443,82676,"Father Massieu, Joan's Bailiff"
